id_venta,ticket_total,num_items,num_lineas,num_unique_products,id_cliente,fecha,medio_pago,ciudad,fecha_alta,antiguedad_cliente_dias,mes,dia_semana,ticket_alto
44,20966.910093155147,5,3,3,21,2024-02-21,efectivo,Alta Gracia,2023-01-21,394,2,2,0
29,17548.29003454973,10,5,5,49,2024-02-20,qr,Rio Cuarto,2023-02-18,370,2,1,0
13,12502.646544870307,6,3,3,6,2024-01-24,tarjeta,Villa Maria,2023-01-06,375,1,2,0
12,27696.79361928014,14,5,5,96,2024-06-28,efectivo,Cordoba,2023-04-06,450,6,4,0
95,21293.37390391966,6,2,2,26,2024-02-25,qr,Alta Gracia,2023-01-26,397,2,6,0
46,819.3507848261588,1,1,1,46,2024-03-25,tarjeta,Alta Gracia,2023-02-15,405,3,0,0
2,33948.96776935797,17,5,5,49,2024-03-17,qr,Rio Cuarto,2023-02-18,394,3,6,1
115,33115.96118259075,15,4,4,3,2024-02-16,transferencia,Rio Cuarto,2023-01-03,407,2,4,1
114,28148.025917849303,12,5,5,16,2024-05-05,qr,Rio Cuarto,2023-01-16,477,5,6,0
35,22836.19119868134,10,3,3,61,2024-05-30,efectivo,Rio Cuarto,2023-03-02,456,5,3,0
87,10662.86519844938,4,2,2,100,2024-04-20,qr,Cordoba,2023-04-10,377,4,5,0
81,9839.007547180301,2,1,1,49,2024-03-09,transferencia,Rio Cuarto,2023-02-18,389,3,5,0
90,18215.984056000263,6,2,2,46,2024-01-08,qr,Alta Gracia,2023-02-15,328,1,0,0
8,35284.65798862351,14,3,3,66,2024-01-06,transferencia,Villa Maria,2023-03-07,307,1,5,1
93,26690.82486283717,10,3,3,90,2024-01-29,efectivo,Rio Cuarto,2023-03-31,300,1,0,0
26,9344.215105576666,3,2,2,49,2024-01-23,efectivo,Rio Cuarto,2023-02-18,336,1,1,0
74,13774.175198140854,7,3,3,56,2024-04-26,efectivo,Rio Cuarto,2023-02-25,426,4,4,0
90,18428.33466168821,6,2,2,46,2024-01-08,qr,Alta Gracia,2023-02-15,323,1,0,0
34,16291.266029721435,6,2,2,58,2024-01-13,transferencia,Rio Cuarto,2023-02-27,325,1,5,0
115,32486.662620122446,15,4,4,3,2024-02-16,transferencia,Rio Cuarto,2023-01-03,405,2,4,1
105,37074.900046500064,17,5,5,1,2024-02-06,transferencia,Carlos Paz,2023-01-01,403,2,1,1
7,12464.011783248847,3,1,1,92,2024-05-06,efectivo,Alta Gracia,2023-04-02,398,5,0,0
68,5190.171099997737,4,1,1,27,2024-06-28,qr,Rio Cuarto,2023-01-27,522,6,4,0
58,3479.431631064911,3,2,2,48,2024-02-04,transferencia,Cordoba,2023-02-17,350,2,6,0
117,28361.062505223297,6,2,2,72,2024-03-14,tarjeta,Cordoba,2023-03-13,364,3,3,0
114,27243.407188563157,12,5,5,16,2024-05-05,qr,Rio Cuarto,2023-01-16,474,5,6,0
109,25105.98225192053,9,4,4,64,2024-06-04,transferencia,Villa Maria,2023-03-05,450,6,1,0
75,44413.51215703191,9,2,2,61,2024-05-23,qr,Rio Cuarto,2023-03-02,448,5,3,1
29,17117.791071316387,10,5,5,49,2024-02-20,qr,Rio Cuarto,2023-02-18,371,2,1,0
120,8590.063709658007,5,1,1,72,2024-04-21,tarjeta,Cordoba,2023-03-13,401,4,6,0
36,11906.87068871646,6,2,2,5,2024-06-25,tarjeta,Cordoba,2023-01-05,540,6,1,0
89,8078.802591684802,2,1,1,17,2024-01-18,tarjeta,Villa Maria,2023-01-17,367,1,3,0
21,25947.12226654907,6,2,2,10,2024-06-19,transferencia,Cordoba,2023-01-10,529,6,2,0
36,12972.622165529128,6,2,2,5,2024-06-25,tarjeta,Cordoba,2023-01-05,534,6,1,0
10,38397.32743650994,10,4,4,52,2024-05-28,qr,Rio Cuarto,2023-02-21,466,5,1,1
101,1758.536426582823,4,1,1,72,2024-03-28,efectivo,Cordoba,2023-03-13,384,3,3,0
73,8585.823534834746,5,3,3,42,2024-05-16,transferencia,Alta Gracia,2023-02-11,460,5,3,0
24,15660.6379896299,7,2,2,55,2024-06-14,tarjeta,Mendiolaza,2023-02-24,475,6,4,0
64,4735.5870315128095,4,2,2,58,2024-03-07,qr,Rio Cuarto,2023-02-27,376,3,3,0
99,6234.577505416096,5,1,1,51,2024-03-13,transferencia,Rio Cuarto,2023-02-20,387,3,2,0
49,38229.93059388845,16,5,4,5,2024-06-02,efectivo,Cordoba,2023-01-05,515,6,6,1
99,6101.1219153717975,5,1,1,51,2024-03-13,transferencia,Rio Cuarto,2023-02-20,387,3,2,0
112,14937.400504135772,13,5,5,28,2024-01-19,tarjeta,Cordoba,2023-01-28,353,1,4,0
36,11699.398043409748,6,2,2,5,2024-06-25,tarjeta,Cordoba,2023-01-05,538,6,1,0
82,16707.254185763068,10,4,4,19,2024-01-25,tarjeta,Mendiolaza,2023-01-19,369,1,3,0
113,10303.461445677392,5,2,2,98,2024-03-08,transferencia,Cordoba,2023-04-08,331,3,4,0
103,20346.670160462585,12,4,4,39,2024-03-11,efectivo,Alta Gracia,2023-02-08,398,3,0,0
96,16151.802027439375,9,4,4,83,2024-02-23,tarjeta,Rio Cuarto,2023-03-24,338,2,4,0
24,15132.895689241357,7,2,2,55,2024-06-14,tarjeta,Mendiolaza,2023-02-24,474,6,4,0
23,23453.670574365602,8,2,2,78,2024-05-16,transferencia,Villa Maria,2023-03-19,424,5,3,0
62,16276.083415938041,7,2,2,100,2024-05-01,transferencia,Cordoba,2023-04-10,389,5,2,0
96,17017.227933846276,9,4,4,83,2024-02-23,tarjeta,Rio Cuarto,2023-03-24,340,2,4,0
37,9736.113827326753,3,1,1,57,2024-05-17,qr,Rio Cuarto,2023-02-26,443,5,4,0
12,28018.575940212762,14,5,5,96,2024-06-28,efectivo,Cordoba,2023-04-06,449,6,4,0
113,10399.52228958766,5,2,2,98,2024-03-08,transferencia,Cordoba,2023-04-08,335,3,4,0
55,2839.2531491126574,4,1,1,100,2024-01-04,qr,Cordoba,2023-04-10,271,1,3,0
13,11768.879033288598,5,3,3,6,2024-01-24,tarjeta,Villa Maria,2023-01-06,385,1,2,0
23,22710.72998079439,8,2,2,78,2024-05-16,transferencia,Villa Maria,2023-03-19,424,5,3,0
89,8069.0429291726905,2,1,1,17,2024-01-18,tarjeta,Villa Maria,2023-01-17,369,1,3,0
99,6089.479342452537,5,1,1,51,2024-03-13,transferencia,Rio Cuarto,2023-02-20,383,3,2,0
105,37186.5137452234,17,5,5,1,2024-02-06,transferencia,Carlos Paz,2023-01-01,401,2,1,1
30,35590.93414133701,12,4,4,93,2024-03-03,efectivo,Alta Gracia,2023-04-03,331,3,6,1
17,36933.72234311916,13,3,3,88,2024-02-17,efectivo,Villa Maria,2023-03-29,327,2,5,1
113,10698.990848211855,5,2,2,98,2024-03-08,transferencia,Cordoba,2023-04-08,335,3,4,0
62,15952.228932098991,7,2,2,100,2024-05-01,transferencia,Cordoba,2023-04-10,385,5,2,0
84,27097.263275150017,9,2,2,72,2024-01-02,efectivo,Cordoba,2023-03-13,295,1,1,0
112,15072.115867940567,13,5,5,28,2024-01-19,tarjeta,Cordoba,2023-01-28,356,1,4,0
89,8516.165313615073,2,1,1,17,2024-01-18,tarjeta,Villa Maria,2023-01-17,369,1,3,0
86,26427.87257531467,14,4,4,40,2024-01-10,efectivo,Rio Cuarto,2023-02-09,334,1,2,0
13,10107.766560004138,5,3,3,6,2024-01-24,tarjeta,Villa Maria,2023-01-06,379,1,2,0
59,16602.85721717929,8,3,3,62,2024-04-28,tarjeta,Carlos Paz,2023-03-03,422,4,6,0
19,25619.661013888992,8,3,3,80,2024-06-11,efectivo,Mendiolaza,2023-03-21,455,6,1,0
49,38616.06882427263,16,5,4,5,2024-06-02,efectivo,Cordoba,2023-01-05,515,6,6,1
100,48982.522648260245,14,5,5,69,2024-06-08,qr,Rio Cuarto,2023-03-10,456,6,5,1
12,28516.156544451413,14,5,5,96,2024-06-28,efectivo,Cordoba,2023-04-06,449,6,4,0
61,22011.91228891167,6,2,2,27,2024-06-01,efectivo,Rio Cuarto,2023-01-27,491,6,5,0
105,37462.750958551034,17,5,5,1,2024-02-06,transferencia,Carlos Paz,2023-01-01,403,2,1,1
19,25096.448819160145,8,3,3,80,2024-06-11,efectivo,Mendiolaza,2023-03-21,450,6,1,0
76,22573.609130307937,11,4,4,75,2024-05-15,tarjeta,Rio Cuarto,2023-03-16,421,5,2,0
9,9220.69339096904,4,1,1,86,2024-01-20,efectivo,Cordoba,2023-03-27,297,1,5,0
71,38154.7751579595,12,4,4,40,2024-06-02,qr,Rio Cuarto,2023-02-09,479,6,6,1
28,33830.09888939792,11,5,5,52,2024-05-20,qr,Rio Cuarto,2023-02-21,454,5,0,1
78,34505.487915507285,13,5,5,12,2024-04-29,qr,Alta Gracia,2023-01-12,475,4,0,1
95,21276.572282969188,6,2,2,26,2024-02-25,qr,Alta Gracia,2023-01-26,399,2,6,0
52,36815.87510219922,14,4,4,5,2024-05-10,tarjeta,Cordoba,2023-01-05,498,5,4,1
83,22687.26162451662,11,4,4,91,2024-05-28,efectivo,Mendiolaza,2023-04-01,428,5,1,0
111,22998.230141967717,13,4,4,48,2024-02-12,efectivo,Cordoba,2023-02-17,362,2,0,0
16,21253.709263308618,5,1,1,2,2024-04-12,efectivo,Carlos Paz,2023-01-02,467,4,4,0
117,29085.809313041962,6,2,2,72,2024-03-14,tarjeta,Cordoba,2023-03-13,365,3,3,0
69,25135.665705604064,7,2,2,42,2024-01-06,qr,Alta Gracia,2023-02-11,330,1,5,0
99,5937.733880073223,5,1,1,51,2024-03-13,transferencia,Rio Cuarto,2023-02-20,387,3,2,0
12,28847.341447574814,14,5,5,96,2024-06-28,efectivo,Cordoba,2023-04-06,452,6,4,0
25,12304.826373424681,7,3,3,13,2024-04-30,transferencia,Carlos Paz,2023-01-13,469,4,1,0
52,36701.787339965405,14,4,4,5,2024-05-10,tarjeta,Cordoba,2023-01-05,493,5,4,1
85,13617.479970046608,6,2,2,42,2024-01-23,transferencia,Alta Gracia,2023-02-11,351,1,1,0
100,51635.943033535346,14,5,5,69,2024-06-08,qr,Rio Cuarto,2023-03-10,455,6,5,1
53,1005.8410345890844,1,1,1,56,2024-01-25,tarjeta,Rio Cuarto,2023-02-25,330,1,3,0
23,22865.69503478798,8,2,2,78,2024-05-16,transferencia,Villa Maria,2023-03-19,425,5,3,0
16,22925.734231463342,5,1,1,2,2024-04-12,efectivo,Carlos Paz,2023-01-02,460,4,4,0
57,57025.52846302458,19,5,5,34,2024-01-10,efectivo,Villa Maria,2023-02-03,336,1,2,1
39,45175.83711842053,14,4,4,5,2024-03-05,efectivo,Cordoba,2023-01-05,425,3,1,1
109,24365.213743863565,9,4,4,64,2024-06-04,transferencia,Villa Maria,2023-03-05,456,6,1,0
53,870.9648961812251,1,1,1,56,2024-01-25,tarjeta,Rio Cuarto,2023-02-25,330,1,3,0
42,14084.43122483843,7,3,3,12,2024-04-18,tarjeta,Alta Gracia,2023-01-12,465,4,3,0
58,3238.3266041050047,3,2,2,48,2024-02-04,transferencia,Cordoba,2023-02-17,350,2,6,0
39,45865.74650656566,14,4,4,5,2024-03-05,efectivo,Cordoba,2023-01-05,423,3,1,1
14,35435.25089810653,13,4,4,67,2024-04-18,qr,Alta Gracia,2023-03-08,408,4,3,1
95,19531.391252462217,6,2,2,26,2024-02-25,qr,Alta Gracia,2023-01-26,396,2,6,0
5,14840.102077638077,4,1,1,56,2024-06-11,tarjeta,Rio Cuarto,2023-02-25,471,6,1,0
35,24452.157243751524,10,3,3,61,2024-05-30,efectivo,Rio Cuarto,2023-03-02,456,5,3,0
87,10952.866436024582,4,2,2,100,2024-04-20,qr,Cordoba,2023-04-10,375,4,5,0
93,25724.34809732632,10,3,3,90,2024-01-29,efectivo,Rio Cuarto,2023-03-31,301,1,0,0
107,38260.56074722313,14,4,4,14,2024-05-21,efectivo,Carlos Paz,2023-01-14,497,5,1,1
75,45040.46180945673,9,2,2,61,2024-05-23,qr,Rio Cuarto,2023-03-02,445,5,3,1
18,33235.31884173449,16,5,5,81,2024-06-11,qr,Carlos Paz,2023-03-22,441,6,1,0
111,22145.527532785993,13,4,4,48,2024-02-12,efectivo,Cordoba,2023-02-17,358,2,0,0
76,22877.698084612213,11,4,4,75,2024-05-15,tarjeta,Rio Cuarto,2023-03-16,427,5,2,0
9,9907.8566631413,4,1,1,86,2024-01-20,efectivo,Cordoba,2023-03-27,299,1,5,0
74,12353.618869923068,7,3,3,56,2024-04-26,efectivo,Rio Cuarto,2023-02-25,428,4,4,0
58,3509.8467735352533,3,2,2,48,2024-02-04,transferencia,Cordoba,2023-02-17,353,2,6,0
108,11629.648550218935,4,1,1,9,2024-03-25,tarjeta,Carlos Paz,2023-01-09,440,3,0,0
17,36344.982554369155,13,3,3,88,2024-02-17,efectivo,Villa Maria,2023-03-29,328,2,5,1
102,21917.61870549742,6,2,2,18,2024-03-29,efectivo,Carlos Paz,2023-01-18,437,3,4,0
7,14882.853960396009,3,1,1,92,2024-05-06,efectivo,Alta Gracia,2023-04-02,397,5,0,0
46,969.3632670700057,1,1,1,46,2024-03-25,tarjeta,Alta Gracia,2023-02-15,402,3,0,0
13,12210.497341989023,5,3,3,6,2024-01-24,tarjeta,Villa Maria,2023-01-06,385,1,2,0
40,5541.496467071267,2,1,1,15,2024-05-13,efectivo,Cordoba,2023-01-15,485,5,0,0
42,15718.931181900087,7,3,3,12,2024-04-18,tarjeta,Alta Gracia,2023-01-12,463,4,3,0
9,10629.83200454826,4,1,1,86,2024-01-20,efectivo,Cordoba,2023-03-27,298,1,5,0
50,62425.59816259094,19,5,5,8,2024-01-09,transferencia,Carlos Paz,2023-01-08,366,1,1,1
27,29257.742209776443,8,2,2,9,2024-02-25,transferencia,Carlos Paz,2023-01-09,414,2,6,0
66,14054.604873352679,3,1,1,69,2024-03-14,qr,Rio Cuarto,2023-03-10,373,3,3,0
5,16376.855327429179,4,1,1,56,2024-06-11,tarjeta,Rio Cuarto,2023-02-25,472,6,1,0
29,18373.546231579043,10,5,5,49,2024-02-20,qr,Rio Cuarto,2023-02-18,371,2,1,0
37,10169.805640262573,3,1,1,57,2024-05-17,qr,Rio Cuarto,2023-02-26,451,5,4,0
38,50069.13615318406,16,4,4,56,2024-05-29,tarjeta,Rio Cuarto,2023-02-25,459,5,2,1
83,22331.39459865539,11,4,4,91,2024-05-28,efectivo,Mendiolaza,2023-04-01,422,5,1,0
8,35804.21336856028,14,3,3,66,2024-01-06,transferencia,Villa Maria,2023-03-07,310,1,5,1
112,14576.860332217055,13,5,5,28,2024-01-19,tarjeta,Cordoba,2023-01-28,352,1,4,0
109,24994.92343850835,9,4,4,64,2024-06-04,transferencia,Villa Maria,2023-03-05,461,6,1,0
65,43934.90777147909,16,4,4,30,2024-04-30,qr,Alta Gracia,2023-01-30,460,4,1,1
86,27806.92742863659,14,4,4,40,2024-01-10,efectivo,Rio Cuarto,2023-02-09,337,1,2,0
116,35086.04958930339,16,5,5,25,2024-03-18,qr,Rio Cuarto,2023-01-25,416,3,0,1
17,36604.94486247151,13,3,3,88,2024-02-17,efectivo,Villa Maria,2023-03-29,323,2,5,1
71,37191.74037855978,12,4,4,40,2024-06-02,qr,Rio Cuarto,2023-02-09,480,6,6,1
89,8262.98038786071,2,1,1,17,2024-01-18,tarjeta,Villa Maria,2023-01-17,369,1,3,0
45,24037.33518236472,11,5,5,15,2024-01-19,efectivo,Cordoba,2023-01-15,370,1,4,0
4,15203.184286710064,7,2,2,36,2024-02-27,transferencia,Mendiolaza,2023-02-05,394,2,1,0
36,11804.006434335502,6,2,2,5,2024-06-25,tarjeta,Cordoba,2023-01-05,545,6,1,0
70,13045.544527951111,10,3,3,41,2024-02-02,transferencia,Alta Gracia,2023-02-10,357,2,4,0
31,26492.546698976614,12,3,3,19,2024-05-22,tarjeta,Mendiolaza,2023-01-19,487,5,2,0
19,24766.060398938345,8,3,3,80,2024-06-11,efectivo,Mendiolaza,2023-03-21,450,6,1,0
61,22148.458322754825,6,2,2,27,2024-06-01,efectivo,Rio Cuarto,2023-01-27,496,6,5,0
108,10623.493193259299,4,1,1,9,2024-03-25,tarjeta,Carlos Paz,2023-01-09,438,3,0,0
54,35738.09004998365,9,4,4,1,2024-03-26,tarjeta,Carlos Paz,2023-01-01,445,3,1,1
39,45271.97547944995,14,4,4,5,2024-03-05,efectivo,Cordoba,2023-01-05,421,3,1,1
91,14651.997818885538,3,1,1,39,2024-02-19,efectivo,Alta Gracia,2023-02-08,378,2,0,0
74,13078.387547611645,7,3,3,56,2024-04-26,efectivo,Rio Cuarto,2023-02-25,422,4,4,0
90,19179.801895604425,6,2,2,46,2024-01-08,qr,Alta Gracia,2023-02-15,323,1,0,0
19,24406.748153052326,8,3,3,80,2024-06-11,efectivo,Mendiolaza,2023-03-21,450,6,1,0
39,45233.11605006974,14,4,4,5,2024-03-05,efectivo,Cordoba,2023-01-05,424,3,1,1
67,10711.53396037439,3,2,2,66,2024-03-21,efectivo,Villa Maria,2023-03-07,390,3,3,0
45,23369.005242638796,11,5,5,15,2024-01-19,efectivo,Cordoba,2023-01-15,369,1,4,0
13,11289.65681802896,5,3,3,6,2024-01-24,tarjeta,Villa Maria,2023-01-06,379,1,2,0
114,26866.127804024643,12,5,5,16,2024-05-05,qr,Rio Cuarto,2023-01-16,480,5,6,0
92,13157.377689377821,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,361,2,4,0
58,4374.945179540856,3,2,2,48,2024-02-04,transferencia,Cordoba,2023-02-17,348,2,6,0
20,6429.5018807786455,3,1,1,75,2024-01-13,tarjeta,Rio Cuarto,2023-03-16,298,1,5,0
92,14518.203639590054,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,365,2,4,0
72,11662.650585070589,9,3,3,26,2024-02-17,qr,Alta Gracia,2023-01-26,387,2,5,0
61,21552.795499741056,6,2,2,27,2024-06-01,efectivo,Rio Cuarto,2023-01-27,495,6,5,0
105,36750.078129289985,17,5,5,1,2024-02-06,transferencia,Carlos Paz,2023-01-01,399,2,1,1
39,46299.704293485076,14,4,4,5,2024-03-05,efectivo,Cordoba,2023-01-05,422,3,1,1
1,3426.749869740027,1,1,1,62,2024-06-19,tarjeta,Carlos Paz,2023-03-03,472,6,2,0
3,18928.26721737945,5,3,3,20,2024-01-13,tarjeta,Rio Cuarto,2023-01-20,360,1,5,0
77,13250.035769759925,12,5,5,55,2024-05-26,tarjeta,Mendiolaza,2023-02-24,465,5,6,0
92,12894.555467432561,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,362,2,4,0
62,16266.618665278238,7,2,2,100,2024-05-01,transferencia,Cordoba,2023-04-10,387,5,2,0
63,46936.6270073989,14,4,4,25,2024-06-19,tarjeta,Rio Cuarto,2023-01-25,506,6,2,1
113,10765.005439231096,5,2,2,98,2024-03-08,transferencia,Cordoba,2023-04-08,333,3,4,0
25,13856.863574583414,7,3,3,13,2024-04-30,transferencia,Carlos Paz,2023-01-13,478,4,1,0
56,17286.21983728024,6,1,1,15,2024-06-14,qr,Cordoba,2023-01-15,519,6,4,0
33,38581.59887362808,9,4,4,6,2024-02-13,efectivo,Villa Maria,2023-01-06,400,2,1,1
38,51489.87129463067,16,4,4,56,2024-05-29,tarjeta,Rio Cuarto,2023-02-25,459,5,2,1
117,27664.44458473711,6,2,2,72,2024-03-14,tarjeta,Cordoba,2023-03-13,366,3,3,0
6,34681.137292818894,10,4,4,91,2024-05-05,transferencia,Mendiolaza,2023-04-01,398,5,6,1
58,5882.865949757553,3,2,2,48,2024-02-04,transferencia,Cordoba,2023-02-17,352,2,6,0
44,20156.844710849666,5,3,3,21,2024-02-21,efectivo,Alta Gracia,2023-01-21,400,2,2,0
45,22299.718243534346,11,5,5,15,2024-01-19,efectivo,Cordoba,2023-01-15,369,1,4,0
32,53521.435196204664,15,4,4,31,2024-01-30,efectivo,Villa Maria,2023-01-31,366,1,1,1
45,23244.53889702738,11,5,5,15,2024-01-19,efectivo,Cordoba,2023-01-15,368,1,4,0
61,20828.436586344065,6,2,2,27,2024-06-01,efectivo,Rio Cuarto,2023-01-27,492,6,5,0
47,16586.128023937694,8,2,2,52,2024-05-04,transferencia,Rio Cuarto,2023-02-21,438,5,5,0
21,25377.177349072397,6,2,2,10,2024-06-19,transferencia,Cordoba,2023-01-10,525,6,2,0
80,20036.026277722187,13,3,3,54,2024-03-25,efectivo,Alta Gracia,2023-02-23,391,3,0,0
118,38828.188970340365,15,5,4,84,2024-02-09,efectivo,Cordoba,2023-03-25,325,2,4,1
85,13581.71319341545,6,2,2,42,2024-01-23,transferencia,Alta Gracia,2023-02-11,342,1,1,0
75,44073.88054580802,9,2,2,61,2024-05-23,qr,Rio Cuarto,2023-03-02,446,5,3,1
101,2418.7355472920276,4,1,1,72,2024-03-28,efectivo,Cordoba,2023-03-13,377,3,3,0
36,12376.2990902768,5,2,2,5,2024-06-25,tarjeta,Cordoba,2023-01-05,537,6,1,0
99,6384.208589141525,5,1,1,51,2024-03-13,transferencia,Rio Cuarto,2023-02-20,385,3,2,0
19,24283.462923586525,8,3,3,80,2024-06-11,efectivo,Mendiolaza,2023-03-21,445,6,1,0
20,5879.307435856748,3,1,1,75,2024-01-13,tarjeta,Rio Cuarto,2023-03-16,308,1,5,0
57,57542.050670048215,19,5,5,34,2024-01-10,efectivo,Villa Maria,2023-02-03,339,1,2,1
18,31681.560800351985,17,5,5,81,2024-06-11,qr,Carlos Paz,2023-03-22,443,6,1,0
47,16133.748223010474,8,2,2,52,2024-05-04,transferencia,Rio Cuarto,2023-02-21,436,5,5,0
105,35502.67759471938,17,5,5,1,2024-02-06,transferencia,Carlos Paz,2023-01-01,401,2,1,1
49,38203.14389914982,16,5,4,5,2024-06-02,efectivo,Cordoba,2023-01-05,513,6,6,1
14,34520.83218348402,14,4,4,67,2024-04-18,qr,Alta Gracia,2023-03-08,407,4,3,1
15,9812.810138810613,3,1,1,56,2024-06-27,transferencia,Rio Cuarto,2023-02-25,483,6,3,0
31,27015.103411358214,12,3,3,19,2024-05-22,tarjeta,Mendiolaza,2023-01-19,489,5,2,0
1,3499.876371379961,1,1,1,62,2024-06-19,tarjeta,Carlos Paz,2023-03-03,468,6,2,0
117,29083.349026546155,6,2,2,72,2024-03-14,tarjeta,Cordoba,2023-03-13,366,3,3,0
54,35697.97991238973,10,4,4,1,2024-03-26,tarjeta,Carlos Paz,2023-01-01,449,3,1,1
118,37574.80684809048,15,5,4,84,2024-02-09,efectivo,Cordoba,2023-03-25,322,2,4,1
3,19878.296770823094,5,3,3,20,2024-01-13,tarjeta,Rio Cuarto,2023-01-20,356,1,5,0
16,21126.096010612542,5,1,1,2,2024-04-12,efectivo,Carlos Paz,2023-01-02,464,4,4,0
87,12229.98457581617,4,2,2,100,2024-04-20,qr,Cordoba,2023-04-10,370,4,5,0
57,57134.62721798913,19,5,5,34,2024-01-10,efectivo,Villa Maria,2023-02-03,337,1,2,1
75,44590.07781819114,9,2,2,61,2024-05-23,qr,Rio Cuarto,2023-03-02,444,5,3,1
12,28033.4262273548,14,5,5,96,2024-06-28,efectivo,Cordoba,2023-04-06,448,6,4,0
74,13012.426302424676,7,3,3,56,2024-04-26,efectivo,Rio Cuarto,2023-02-25,431,4,4,0
96,16342.126494643195,9,4,4,83,2024-02-23,tarjeta,Rio Cuarto,2023-03-24,340,2,4,0
16,22016.93637897272,5,1,1,2,2024-04-12,efectivo,Carlos Paz,2023-01-02,465,4,4,0
72,11299.669617553413,9,3,3,26,2024-02-17,qr,Alta Gracia,2023-01-26,389,2,5,0
102,20415.502630083854,6,2,2,18,2024-03-29,efectivo,Carlos Paz,2023-01-18,434,3,4,0
76,22942.848996364748,11,4,4,75,2024-05-15,tarjeta,Rio Cuarto,2023-03-16,432,5,2,0
24,16151.119404454632,7,2,2,55,2024-06-14,tarjeta,Mendiolaza,2023-02-24,473,6,4,0
28,35793.51265819451,11,5,5,52,2024-05-20,qr,Rio Cuarto,2023-02-21,456,5,0,1
117,29162.469854089086,6,2,2,72,2024-03-14,tarjeta,Cordoba,2023-03-13,364,3,3,0
8,35004.121141488096,14,3,3,66,2024-01-06,transferencia,Villa Maria,2023-03-07,301,1,5,1
92,13511.040709918205,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,363,2,4,0
36,11188.091987043921,6,2,2,5,2024-06-25,tarjeta,Cordoba,2023-01-05,537,6,1,0
90,19048.579373692093,6,2,2,46,2024-01-08,qr,Alta Gracia,2023-02-15,329,1,0,0
8,35205.232712900564,14,3,3,66,2024-01-06,transferencia,Villa Maria,2023-03-07,305,1,5,1
58,2795.4340184500793,3,2,2,48,2024-02-04,transferencia,Cordoba,2023-02-17,355,2,6,0
60,31638.9214473897,11,5,5,81,2024-04-04,transferencia,Carlos Paz,2023-03-22,382,4,3,0
50,60618.80192539102,19,5,5,8,2024-01-09,transferencia,Carlos Paz,2023-01-08,368,1,1,1
28,35472.97116046013,11,5,5,52,2024-05-20,qr,Rio Cuarto,2023-02-21,456,5,0,1
92,15461.065018165393,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,359,2,4,0
101,2257.045569382433,4,1,1,72,2024-03-28,efectivo,Cordoba,2023-03-13,382,3,3,0
41,4464.486701092004,2,2,2,29,2024-03-08,tarjeta,Alta Gracia,2023-01-29,404,3,4,0
100,50377.54348383273,14,5,5,69,2024-06-08,qr,Rio Cuarto,2023-03-10,457,6,5,1
64,6053.385847046756,4,2,2,58,2024-03-07,qr,Rio Cuarto,2023-02-27,376,3,3,0
27,29857.59318116331,8,2,2,9,2024-02-25,transferencia,Carlos Paz,2023-01-09,411,2,6,0
118,37255.189245919486,15,5,4,84,2024-02-09,efectivo,Cordoba,2023-03-25,324,2,4,1
63,46905.042083177796,14,4,4,25,2024-06-19,tarjeta,Rio Cuarto,2023-01-25,508,6,2,1
17,36390.97458213241,13,3,3,88,2024-02-17,efectivo,Villa Maria,2023-03-29,326,2,5,1
73,7593.730900398213,5,3,3,42,2024-05-16,transferencia,Alta Gracia,2023-02-11,463,5,3,0
33,37468.59232686906,8,4,4,6,2024-02-13,efectivo,Villa Maria,2023-01-06,400,2,1,1
117,28962.35693358554,6,2,2,72,2024-03-14,tarjeta,Cordoba,2023-03-13,360,3,3,0
84,27165.303573577894,9,2,2,72,2024-01-02,efectivo,Cordoba,2023-03-13,297,1,1,0
77,13215.574303360694,12,5,5,55,2024-05-26,tarjeta,Mendiolaza,2023-02-24,455,5,6,0
92,14101.118986817279,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,361,2,4,0
112,15599.821950210671,13,5,5,28,2024-01-19,tarjeta,Cordoba,2023-01-28,350,1,4,0
29,17227.79192320612,10,5,5,49,2024-02-20,qr,Rio Cuarto,2023-02-18,365,2,1,0
13,11291.347191744786,5,3,3,6,2024-01-24,tarjeta,Villa Maria,2023-01-06,383,1,2,0
46,1246.1531102988934,1,1,1,46,2024-03-25,tarjeta,Alta Gracia,2023-02-15,407,3,0,0
35,23243.230255913735,10,3,3,61,2024-05-30,efectivo,Rio Cuarto,2023-03-02,456,5,3,0
6,34059.694604578595,10,4,4,91,2024-05-05,transferencia,Mendiolaza,2023-04-01,400,5,6,1
82,18259.597306854703,10,4,4,19,2024-01-25,tarjeta,Mendiolaza,2023-01-19,370,1,3,0
115,33274.4606761535,15,4,4,3,2024-02-16,transferencia,Rio Cuarto,2023-01-03,410,2,4,1
69,25797.049711265623,7,2,2,42,2024-01-06,qr,Alta Gracia,2023-02-11,327,1,5,0
47,17728.438748553624,8,2,2,52,2024-05-04,transferencia,Rio Cuarto,2023-02-21,435,5,5,0
